timestamp,d_raw,fill_raw,status_raw,bin_id,temperature_C,humidity_pct,d_temp_corrected,outlier_flag,spike_flag,d_cleaned,collection_flag,fill_corrected,fill_class,hour,dayofweek,day,month,fill_lag_1,fill_lag_3,fill_lag_6,fill_lag_12,fill_lag_36,fill_roll_mean_6,fill_roll_std_6,fill_roll_mean_12,fill_roll_std_12,fill_roll_mean_36,fill_roll_std_36,is_synthetic
2025-12-01 04:30:00,102.78,41.43,Active,B001,30.0,60.0,105.50064705882352,False,False,105.50064705882352,False,38.99935294117648,Empty,4,0,1,12,32.33755882352942,36.659000000000006,33.528264705882364,33.795147058823545,,35.73175490196079,2.579932627648696,34.54618137254903,2.466256732670555,29.650405462184885,5.746143518490149,False
2025-12-01 04:40:00,103.12,41.3,Active,B001,30.0,60.0,105.84964705882352,False,False,105.84964705882352,False,38.65035294117648,Empty,4,0,1,12,38.99935294117648,34.28785294117648,34.06202941176471,30.14091176470589,,36.49647549019608,2.664646605068261,35.25530147058824,2.3023753183396782,29.960748478701838,5.884897279789336,False
2025-12-01 04:50:00,99.55,44.8,Active,B001,30.0,60.0,102.18514705882352,False,False,102.18514705882352,False,42.31485294117648,Medium,4,0,1,12,38.65035294117648,32.33755882352942,38.04473529411766,34.81135294117648,,37.20816176470589,3.5754476998326545,35.88059313725491,3.063844195833689,30.372551960784325,6.20687294708633,False
2025-12-01 05:00:00,103.25,41.29,Active,B001,30.0,60.0,105.9830882352941,False,False,105.9830882352941,False,38.516911764705895,Empty,5,0,1,12,42.31485294117648,38.99935294117648,36.659000000000006,32.76867647058825,,37.51781372549021,3.5987518160877063,36.35961274509805,2.981323485369463,30.635273244781796,6.275411757028649,False
2025-12-01 05:10:00,102.63,41.99,Active,B001,30.0,60.0,105.34667647058822,False,False,105.34667647058822,False,39.15332352941178,Empty,5,0,1,12,38.516911764705895,38.65035294117648,34.28785294117648,33.58985294117649,,38.32872549019609,3.257356335394133,36.82323529411766,2.943792963446816,30.90146231617648,6.354357281688373,False
2025-12-01 05:20:00,100.87,44.4,Active,B001,30.0,60.0,103.5400882352941,False,False,103.5400882352941,False,40.95991176470589,Medium,5,0,1,12,39.15332352941178,42.31485294117648,32.33755882352942,35.32458823529413,,39.7657843137255,1.5290576371314513,37.2928455882353,3.1267879307588573,31.206263814616765,6.494757802471477,False
2025-12-01 05:30:00,98.09,46.79,Active,B001,30.0,60.0,100.6865,False,False,100.6865,False,43.813500000000005,Medium,5,0,1,12,40.95991176470589,38.516911764705895,38.99935294117648,33.528264705882364,,40.568142156862756,2.1736606389117985,38.14994852941177,3.398879357027991,31.57706487889274,6.75117891578579,False
2025-12-01 05:40:00,97.05,47.51,Active,B001,30.0,60.0,99.61897058823529,False,False,99.61897058823529,False,44.881029411764715,Medium,5,0,1,12,43.813500000000005,39.15332352941178,38.65035294117648,34.06202941176471,,41.60658823529413,2.5328585557274423,39.051531862745115,3.642156289005444,31.957178151260514,7.0210318741479085,False
2025-12-01 05:50:00,98.64,46.06,Active,B001,30.0,60.0,101.2510588235294,False,False,101.2510588235294,False,43.248941176470595,Medium,5,0,1,12,44.881029411764715,40.95991176470589,42.31485294117648,38.04473529411766,,41.762269607843145,2.612551491084853,39.48521568627452,3.8170187376563627,32.27083823529412,7.171348445671759,False
2025-12-01 06:00:00,98.98,45.72,Active,B001,30.0,60.0,101.60005882352941,False,False,101.60005882352941,False,42.89994117647059,Medium,6,0,1,12,43.248941176470595,43.813500000000005,38.516911764705895,36.659000000000006,18.972911764705884,42.49277450980393,2.082654607234089,40.00529411764707,3.822101143356541,32.93547794117648,7.010662238230805,False
2025-12-01 06:10:00,97.04,47.45,Active,B001,30.0,60.0,99.60870588235294,False,False,99.60870588235294,False,44.891294117647064,Medium,6,0,1,12,42.89994117647059,44.881029411764715,39.15332352941178,34.28785294117648,19.321911764705888,43.44910294117648,1.4697503265537297,40.888914215686285,3.5993367736572353,33.64573856209151,6.886176435786688,False
2025-12-01 06:20:00,94.04,50.22,Active,B001,30.0,60.0,96.52929411764705,False,False,96.52929411764705,False,47.970705882352945,Medium,6,0,1,12,44.891294117647064,43.248941176470595,40.95991176470589,32.33755882352942,23.089058823529427,44.617568627450986,1.8361796315532413,42.19167647058824,3.0025337416277815,34.33689542483661,7.04322163942106,False
2025-12-01 06:30:00,96.41,48.27,Active,B001,30.0,60.0,98.96202941176469,False,False,98.96202941176469,False,45.53797058823531,Medium,6,0,1,12,47.970705882352945,42.89994117647059,43.813500000000005,38.99935294117648,20.091764705882355,44.904980392156865,1.8200416738894545,42.73656127450982,2.963585957103847,35.04373447712419,6.8468928317598055,False
2025-12-01 06:40:00,96.55,48.21,Active,B001,30.0,60.0,99.10573529411764,False,False,99.10573529411764,False,45.394264705882364,Medium,6,0,1,12,45.53797058823531,44.891294117647064,44.881029411764715,38.65035294117648,21.374852941176485,44.99051960784315,1.8307201981267585,43.29855392156863,2.750000316332592,35.710940359477135,6.644153630907891,False
2025-12-01 06:50:00,93.92,50.31,Active,B001,30.0,60.0,96.40611764705882,False,False,96.40611764705882,False,48.09388235294118,Medium,6,0,1,12,45.394264705882364,47.970705882352945,43.248941176470595,42.31485294117648,25.891323529411782,45.79800980392158,1.9719637224660158,43.78013970588236,3.051555905259891,36.32767810457517,6.736439146587524,False
2025-12-01 07:00:00,93.63,50.82,Active,B001,30.0,60.0,96.10844117647058,False,False,96.10844117647058,False,48.39155882352942,Medium,7,0,1,12,48.09388235294118,45.53797058823531,42.89994117647059,38.516911764705895,24.146323529411774,46.71327941176472,1.5965330332351662,44.60302696078432,2.8263343522638036,37.001156862745106,6.6956480554943205,False
2025-12-01 07:10:00,93.19,51.48,Active,B001,30.0,60.0,95.65679411764705,False,False,95.65679411764705,False,48.84320588235295,Medium,7,0,1,12,48.39155882352942,45.394264705882364,44.891294117647064,39.15332352941178,24.320823529411783,47.37193137254903,1.5072233116905263,45.41051715686276,2.4922642019310834,37.6823341503268,6.615671400003184,False
2025-12-01 07:20:00,89.44,55.21,Active,B001,30.0,60.0,91.80752941176469,False,False,91.80752941176469,False,52.69247058823531,Medium,7,0,1,12,48.84320588235295,48.09388235294118,47.970705882352945,40.95991176470589,28.56014705882353,48.15889215686275,2.668046983555404,46.38823039215686,2.8615486707987423,38.35267647058825,6.882196002010108,False
2025-12-01 07:30:00,91.27,53.9,Active,B001,30.0,60.0,93.68597058823528,False,False,93.68597058823528,False,51.03916477050665,Medium,7,0,1,12,52.69247058823531,48.39155882352942,45.53797058823531,43.813500000000005,25.96317647058824,49.03823529411766,2.495332899135647,46.971607843137264,2.9992056238393827,39.04297794117648,6.8502195791643645,True
2025-12-01 07:30:00,91.27,53.9,Active,B001,30.0,60.0,93.68597058823528,False,False,93.68597058823528,False,50.814029411764714,Medium,7,0,1,12,52.69247058823531,48.39155882352942,45.53797058823531,43.813500000000005,25.96317647058824,49.03823529411766,2.495332899135647,46.971607843137264,2.9992056238393827,39.04297794117648,6.8502195791643645,False
